epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1,val_loss,val_accuracy,val_precision,val_recall,val_f1,epoch_time_ms
175,0.03466234,1.00000000,1.00000000,1.00000000,1.00000000,1.09215487,0.55000000,0.56097561,0.46000000,0.50549451,425
176,0.11056497,0.97333333,1.00000000,0.94666667,0.97260274,1.34408806,0.55000000,0.66666667,0.20000000,0.30769231,424
177,0.34741887,0.87666667,0.81215470,0.98000000,0.88821752,0.75111156,0.60000000,0.58333333,0.70000000,0.63636364,425
178,0.07649186,1.00000000,1.00000000,1.00000000,1.00000000,1.00795796,0.56000000,0.60000000,0.36000000,0.45000000,424
179,0.09103057,0.98666667,1.00000000,0.97333333,0.98648649,1.15773596,0.54000000,0.60000000,0.24000000,0.34285714,424
180,0.04891172,1.00000000,1.00000000,1.00000000,1.00000000,1.10584740,0.53000000,0.55172414,0.32000000,0.40506329,424
181,0.03815292,1.00000000,1.00000000,1.00000000,1.00000000,1.08916908,0.56000000,0.56521739,0.52000000,0.54166667,426
182,0.03552752,1.00000000,1.00000000,1.00000000,1.00000000,1.10136759,0.57000000,0.57142857,0.56000000,0.56565657,438
183,0.03434284,1.00000000,1.00000000,1.00000000,1.00000000,1.10717722,0.57000000,0.57446809,0.54000000,0.55670103,424
184,0.04167290,1.00000000,1.00000000,1.00000000,1.00000000,1.15959894,0.54000000,0.56666667,0.34000000,0.42500000,429
185,0.03869943,1.00000000,1.00000000,1.00000000,1.00000000,1.13493039,0.55000000,0.54901961,0.56000000,0.55445545,432
186,0.03234882,1.00000000,1.00000000,1.00000000,1.00000000,1.11872226,0.57000000,0.57446809,0.54000000,0.55670103,426
187,0.03012651,1.00000000,1.00000000,1.00000000,1.00000000,1.11616985,0.55000000,0.55813953,0.48000000,0.51612903,424
188,0.03655311,1.00000000,1.00000000,1.00000000,1.00000000,1.16526883,0.53000000,0.54838710,0.34000000,0.41975309,424
189,0.03130229,1.00000000,1.00000000,1.00000000,1.00000000,1.14747019,0.53000000,0.54545455,0.36000000,0.43373494,423
190,0.02822993,1.00000000,1.00000000,1.00000000,1.00000000,1.12855246,0.55000000,0.56097561,0.46000000,0.50549451,425
191,0.02796817,1.00000000,1.00000000,1.00000000,1.00000000,1.12719309,0.55000000,0.56097561,0.46000000,0.50549451,424
192,0.03280044,1.00000000,1.00000000,1.00000000,1.00000000,1.17596244,0.53000000,0.54838710,0.34000000,0.41975309,424
193,0.02704911,1.00000000,1.00000000,1.00000000,1.00000000,1.14080964,0.56000000,0.56818182,0.50000000,0.53191489,423
194,0.03239983,1.00000000,1.00000000,1.00000000,1.00000000,1.16395729,0.56000000,0.56000000,0.56000000,0.56000000,424
195,0.02605181,1.00000000,1.00000000,1.00000000,1.00000000,1.14584148,0.55000000,0.56097561,0.46000000,0.50549451,425
196,0.02661264,1.00000000,1.00000000,1.00000000,1.00000000,1.15119491,0.57000000,0.57446809,0.54000000,0.55670103,426
197,0.02512022,1.00000000,1.00000000,1.00000000,1.00000000,1.15412400,0.52000000,0.52631579,0.40000000,0.45454545,430
198,0.02668547,1.00000000,1.00000000,1.00000000,1.00000000,1.16031879,0.55000000,0.55319149,0.52000000,0.53608247,433
